,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
3405,Three Arab summits embraced by Algeria   and decisions at the level of people's aspirations   ,"ثلاث قمم عربية احتضنتها #الجزائر🇩🇿 وقرارات في مستوى تطلعات الشعوب

https://t.co/EGBaeVFakM https://t.co/oLwvAMMMmK",2022-10-14 17:27:05+00:00,APS_Algerie,42,3,,['الجزائر'],Neutral
3406,The outcome of the spread of the Corona virus in Algeria ,حصيلة انتشار فيروس #كورونا في #الجزائر https://t.co/I5ozPKcoI3,2022-10-14 17:25:21+00:00,APS_Algerie,14,0,,"['كورونا', 'الجزائر']",Negative
3407,Arab summits held for the League of Arab States ,القمم العربية المنعقدة لجامعة الدول العربية https://t.co/H0K6G6jYcP,2022-10-14 17:14:19+00:00,APS_Algerie,37,4,,,Neutral
3408,The 31st regular session of the League of Arab States in Algeria   ,الدورة العادية ل31 لجامعة الدول العربية ب #الجزائر 🇩🇿 https://t.co/7VXEbUj0on,2022-10-14 16:11:23+00:00,APS_Algerie,135,16,,['الجزائر'],Neutral
3409,"The Italian ""Fiat""   signs an agreement to manufacture its cars in Algeria  : towards creating a real industry   ","""#فيات"" الإيطالية 🇮🇹 توقع اتفاقا لتصنيع سياراتها ب #الجزائر 🇩🇿: نحو خلق صناعة حقيقية

https://t.co/qcmiZ65qye https://t.co/0fWSnolpKR",2022-10-14 15:24:41+00:00,APS_Algerie,53,4,,"['فيات', 'الجزائر']",Neutral
3410,Emphasizing the firm will of President_Teboune regarding the need to develop the status of Algerian women     ,"التأكيد على الإرادة الثابتة ل #الرئيس_تبون فيما يتعلق بضرورة تطوير مكانة المرأة الجزائرية 🇩🇿

https://t.co/ves0146y9K https://t.co/lpoSglrAgQ",2022-10-14 14:23:17+00:00,APS_Algerie,11,1,,['الرئيس_تبون'],Neutral
3411,"The Declaration_ofAlgiers, a ""positive step"" on the path to Palestinian national unity      ","La #Déclaration_dAlger , une ""étape positive"" sur la voie de l'unité nationale palestinienne 🇵🇸

🔗https://t.co/sVYCecyMz8 https://t.co/J6U7qEfCbN",2022-10-14 12:26:11+00:00,APS_Algerie,24,3,,['Déclaration_dAlger'],Positive
3412,"Conference of Palestinian factions  : Libya   welcomes the signing of the ""Declaration_dAlger  ""    ","Conférence des factions palestiniennes 🇵🇸 : la #Libye 🇱🇾 se félicite de la signature de la ""#Déclaration_dAlger 🇩🇿 ""

🔗https://t.co/Dh6i1KQWM8 https://t.co/aUOLwY9zGb",2022-10-14 12:14:55+00:00,APS_Algerie,31,5,,"['Libye', 'Déclaration_dAlger']",Neutral
3413,"Conference of Palestinian factions  : Turkey   welcomes the ""Declaration_dAlger  ""    ","Conférence des factions palestiniennes 🇵🇸 : la #Turquie 🇹🇷 salue la "" #Déclaration_dAlger 🇩🇿 ""

🔗https://t.co/8FzTyOiZd7 https://t.co/nZltlMbuvm",2022-10-14 12:07:39+00:00,APS_Algerie,21,3,,"['Turquie', 'Déclaration_dAlger']",Neutral
3414,"Libyan Foreign Ministry  : Algeria Declaration   ""A positive step in the way of consolidating the national project to establish an independent Palestinian_State  ""     ","الخارجية الليبية 🇱🇾 : #إعلان الجزائر 🇩🇿 ""خطوة إيجابية في طريق ترسيخ المشروع الوطني لإقامة #دولة_فلسطينية_مستقلة 🇵🇸 ""

🔗https://t.co/Xc4qwTm3DT https://t.co/QH9Nix0fmj",2022-10-14 11:58:02+00:00,APS_Algerie,26,1,,"['إعلان', 'دولة_فلسطينية_مستقلة']",Positive
3415,Turkish Foreign Ministry  :  Algeria_Declaration   provides an  appropriate basis  for final unity between the Palestinian factions       ,"الخارجية التركية 🇹🇷 : "" #إعلان_الجزائر 🇩🇿"" يوفر ""أساسا مناسبا"" للوحدة النهائية بين الفصائل الفلسطينية 🇵🇸

🔗https://t.co/po8gWSvWrI https://t.co/nlf5DNweX3",2022-10-14 11:54:46+00:00,APS_Algerie,38,4,,['إعلان_الجزائر'],Neutral
3416,"Qatar   welcomes the signing of the Palestinian factions   on the ""Algeria_Declaration  ""     ","#قطر 🇶🇦 ترحب بتوقيع الفصائل الفلسطينية 🇵🇸 على "" #إعلان_الجزائر 🇩🇿"" 

🔗https://t.co/HuYo2Qxzwp https://t.co/gh2jpeCUav",2022-10-14 11:52:06+00:00,APS_Algerie,68,6,,"['قطر', 'إعلان_الجزائر']",Positive
3417,IPU Assembly: Algerian experience   in food security presented    ,"Assemblée de l'UIP: l'expérience algérienne 🇩🇿 en matière de sécurité alimentaire présentée

🔗https://t.co/p6mngABqUc https://t.co/oX5M02PYzg",2022-10-14 09:23:51+00:00,APS_Algerie,24,2,,,Neutral
3418,"The Palestinian_Reunification Conference: Commendation of the efforts of Algeria  , which culminated in the signing of a historic agreement to rebuild the Palestinian_home      ","مؤتمر #لم_الشمل_الفلسطيني : تنويه بجهود #الجزائر 🇩🇿 التي كللت بتوقيع اتفاق تاريخي لاعادة بناء #البيت_الفلسطيني 🇵🇸 
🔗https://t.co/TiVrInv9ih https://t.co/ZQlSgl7fXY",2022-10-13 23:39:32+00:00,APS_Algerie,73,2,,"['لم_الشمل_الفلسطيني', 'الجزائر', 'البيت_الفلسطيني']",Positive
3419,Palestinian_reconciliation   will positively influence the next Arab_Summit   ,"La #réconciliation_palestinienne 🇵🇸 influera positivement sur le prochain #Sommet_arabe 
🔗https://t.co/Xxlq1gjVNh https://t.co/xcoJISx9dI",2022-10-13 21:13:17+00:00,APS_Algerie,31,3,,"['réconciliation_palestinienne', 'Sommet_arabe']",Positive
3420,GitaxSalon in Dubai: Establishing partnerships between African and MiddleEast institutions for a solid digital_system    ,"صالون #جيتاكس بدبي: إقامة شراكات بين مؤسسات #إفريقيا و #شرق_أوسطية من أجل #نظام_رقمي متين
🔗https://t.co/JmAzB8I0q8 https://t.co/oZxhRJ3jEx",2022-10-13 21:08:52+00:00,APS_Algerie,21,3,,"['جيتاكس', 'إفريقيا', 'شرق_أوسطية', 'نظام_رقمي']",Neutral
3421,What has been achieved in Algeria   in terms of Palestinian reconciliation   will reflect positively on the next Arab_summit    ,"ما تحقق ب #الجزائر 🇩🇿 من مصالحة فلسطينية 🇵🇸 سينعكس ايجابيا على #القمة_العربية المقبلة
🔗https://t.co/OEaHByitvQ https://t.co/NceaS2juEn",2022-10-13 20:36:29+00:00,APS_Algerie,105,10,,"['الجزائر', 'القمة_العربية']",Positive
3422,Speculation: sentences between 8 and 12 years in prison against 10 defendants   ,"Spéculation: des peines entre 8 et 12 ans de prison ferme à l'encontre de 10 accusés 
🔗https://t.co/3FQPEhye1J https://t.co/aufrDGKAyc",2022-10-13 20:34:02+00:00,APS_Algerie,15,2,,,Neutral
3423,"The signing of the D claration_dAlger  , a memorable day   ","La signature de la #Déclaration_dAlger 🇩🇿, une journée mémorable 
🔗https://t.co/KibNd0cW6o https://t.co/njNLMGuwKJ",2022-10-13 20:31:28+00:00,APS_Algerie,38,5,,['Déclaration_dAlger'],Positive
3424,The D claration_dAlger   highlights the importance of national unity as the basis of any resistance to the occupation   ,"La #Déclaration_dAlger 🇩🇿 met en avant l'importance de l'unité nationale comme base de toute résistance à l'occupation 
🔗https://t.co/i41kOJ5sQB https://t.co/DLBKmm9ja3",2022-10-13 19:55:41+00:00,APS_Algerie,27,2,,['Déclaration_dAlger'],Neutral
3425,The 145th Assembly of the Inter-Parliamentary Union: Presenting the experience of Algeria   in the field of food_security   ,"الجمعية ال145 للاتحاد البرلماني الدولي: عرض تجربة #الجزائر 🇩🇿 في مجال #الأمن_الغذائي 
🔗https://t.co/uiXa0SnvVT https://t.co/erfyaBWnei",2022-10-13 19:52:09+00:00,APS_Algerie,60,8,,"['الجزائر', 'الأمن_الغذائي']",Neutral
3426,"October 17, 1961: Standing a minute of silence next Monday across the country   and diplomatic representations abroad    ","17 أكتوبر 1961: الوقوف دقيقة صمت الاثنين المقبل عبر الوطن 🇩🇿 والممثليات الدبلوماسية بالخارج 
🔗https://t.co/OTvCsltwz1 https://t.co/7WmvxJdPCQ",2022-10-13 19:40:00+00:00,APS_Algerie,29,4,,,Neutral
3427,Unlawful speculation: sentences between 8 and 12 years in prison for 10 defendants    ,"المضاربة غير المشروعة: أحكام ما بين 8 سنوات و 12 سنة حبسا نافذا في حق 10 متهمين
🔗https://t.co/wZeGWYVRG7 https://t.co/5Hsr617KuH",2022-10-13 19:18:00+00:00,APS_Algerie,44,6,,,Negative
3428,The Declaration_ofAlgiers   resulting from the Conference of unification_of_the_ranks_palestinians     ,"La #Déclaration_dAlger 🇩🇿 issue de la Conférence d'#unification_des_rangs_palestiniens 🇵🇸 
🔗https://t.co/tDqbWbDw3u https://t.co/xLCUCCXt8H",2022-10-13 19:09:42+00:00,APS_Algerie,19,2,,"['Déclaration_dAlger', 'unification_des_rangs_palestiniens']",Neutral
3429,Gitex: partnerships between companies from Africa and the Middle East   ,"#Gitex: des partenariats entre les entreprises d'#Afrique et du #Moyen_Orient 
🔗https://t.co/ufhf42S8nn https://t.co/Yt5EMWpJdn",2022-10-13 19:05:11+00:00,APS_Algerie,9,1,,"['Gitex', 'Afrique', 'Moyen_Orient']",Neutral
3430,"October 17, 1961: a minute of silence observed Monday across the country     ","17 octobre 1961: une minute de silence observée lundi à travers le pays 🇩🇿 
🔗https://t.co/6m0RjjBV4O https://t.co/NLhDtSviQI",2022-10-13 19:03:41+00:00,APS_Algerie,46,13,,,Neutral
3431,"A Moroccan body declares tomorrow, Friday, a day of rage, in support of Al-Aqsa Mosque, and in rejection of normalization with the Zionist entity.   ","هيئة مغربية تعلن يوم غد الجمعة يوما للغضب نصرة للـ #مسجد_الاقصى و رفضا للتطبيع مع الكيان الصهيوني 
🔗https://t.co/XMJiP3bwII",2022-10-13 19:00:02+00:00,APS_Algerie,24,2,,['مسجد_الاقصى'],Negative
3432,  Tebessa: The national convoy of contractors for people_of_determination lands in the state ,▶️ #تبسة: القافلة الوطنية للـ #مقاولاتية للــ #أشخاص_ذوي_الهمم تحط رحالها بالولاية https://t.co/8I7FgWlnlH,2022-10-13 18:57:25+00:00,APS_Algerie,14,1,,"['تبسة', 'مقاولاتية', 'أشخاص_ذوي_الهمم']",Neutral
3433,The national convoy of entrepreneurship for people_of_determination lands in the state of Tebessa    ,"القافلة الوطنية لـلــ #مقاولاتية للــ #أشخاص_ذوي_الهمم تحط رحالها بولاية #تبسة 
🔗https://t.co/QNmYAnJBoe https://t.co/XXQn9gH8iB",2022-10-13 18:53:06+00:00,APS_Algerie,9,1,,"['مقاولاتية', 'أشخاص_ذوي_الهمم', 'تبسة']",Neutral
3434,President _ Tebboune: Signing the Algeria _ Declaration   for unification in order to achieve Palestinian unity   a historic day    ,"#الرئيس_تبون : التوقيع على #إعلان_الجزائر 🇩🇿 لـ #لم_الشمل من أجل تحقيق الوحدة الفلسطينية 🇵🇸 يوم تاريخي
🔗https://t.co/zM0UAPkmM1 https://t.co/5EF95kxVsg",2022-10-13 18:35:47+00:00,APS_Algerie,45,7,,"['الرئيس_تبون', 'إعلان_الجزائر', 'لم_الشمل']",Positive
3435,  Extending the deadlines for participation in the President_Award_for_Professional_Journalist until October 15 ,▶️ تمديد آجال المشاركة في #جائزة_رئيس_الجمهورية_للصحفي_المحترف إلى غاية 15 أكتوبر الجاري https://t.co/25PWKjxyZ2,2022-10-13 18:33:20+00:00,APS_Algerie,4,1,,['جائزة_رئيس_الجمهورية_للصحفي_المحترف'],Neutral
3436,The SG of OPEC on a working visit to Algeria   from Saturday   ,"Le SG de l'#Opep en visite de travail en #Algérie 🇩🇿 à partir de samedi 
🔗https://t.co/vWCsO8c8Gl https://t.co/xxHYSnWMd4",2022-10-13 18:23:15+00:00,APS_Algerie,13,3,,"['Opep', 'Algérie']",Neutral
3437,Algeria_Declaration   emanating from the Reunion_Conference in order to achieve Palestinian national unity      ,"#إعلان_الجزائر 🇩🇿 المنبثق عن مؤتمر #لم_الشمل من اجل تحقيق الوحدة الوطنية الفلسطينية 🇵🇸 
🔗https://t.co/dTNb4n5mwj https://t.co/T6BIFha0mQ",2022-10-13 18:21:43+00:00,APS_Algerie,93,10,,"['إعلان_الجزائر', 'لم_الشمل']",Neutral
3438,The Palestinian_Reunion_Conference: Algeria_Declaration   stresses the importance of national unity   as a basis for resisting the occupation    ,"مؤتمر #لم_الشمل_الفلسطيني : #إعلان_الجزائر 🇩🇿 يؤكد على أهمية الوحدة الوطنية 🇵🇸 كأساس لمقاومة الاحتلال 
🔗https://t.co/gwrI8ctVUp https://t.co/uqdpSluUvZ",2022-10-13 18:05:46+00:00,APS_Algerie,63,11,,"['لم_الشمل_الفلسطيني', 'إعلان_الجزائر']",Neutral
3439,  Independence _ Sixty: Algeria   succeeds in organizing major sports dates    ,"▶️ #ستينية_الاستقلال : #الجزائر 🇩🇿 تنجح في تنظيم المواعيد الرياضية الكبرى

🔗https://t.co/eOc6t76wgd",2022-10-13 17:59:20+00:00,APS_Algerie,17,2,,"['ستينية_الاستقلال', 'الجزائر']",Neutral
3440,Senators insist on strengthening the purchasing_power_of_the_citizen   ,"Les sénateurs insistent sur le renforcement du #pouvoir_dachat_du_citoyen 
🔗https://t.co/mDCynRe2ra https://t.co/lkTFRkcxBi",2022-10-13 17:43:51+00:00,APS_Algerie,10,2,,['pouvoir_dachat_du_citoyen'],Neutral
3441,Conference of Palestinian factions: participants   sign the Declaration_dAlger     ,"Conférence des #factions_palestiniennes: les participants 🇵🇸 signent la #Déclaration_dAlger 🇩🇿 
🔗https://t.co/PykqQa4LxW https://t.co/gmsOHYwGZU",2022-10-13 17:42:13+00:00,APS_Algerie,66,10,,"['factions_palestiniennes', 'Déclaration_dAlger']",Neutral
3442,Conference Palestinian_Reunion: Palestinian_factions   sign the Algeria_Declaration      ,"مؤتمر #لم_الشمل_الفلسطيني : #الفصائل_الفلسطينية 🇵🇸 توقع على #إعلان_الجزائر 🇩🇿 
🔗https://t.co/XLIW8UkUd5 https://t.co/OWdf3nGAXZ",2022-10-13 17:39:34+00:00,APS_Algerie,31,3,,"['لم_الشمل_الفلسطيني', 'الفصائل_الفلسطينية', 'إعلان_الجزائر']",Neutral
3443,The Secretary General of the Organization of OPEC is on a working visit to Algeria   starting next Saturday    ,"الأمين العام لمنظمة #أوبك في زيارة عمل إلى #الجزائر 🇩🇿 ابتداء من السبت المقبل 
🔗https://t.co/Ocu4Ebay7U https://t.co/O9bKI8pcQN",2022-10-13 17:34:20+00:00,APS_Algerie,41,5,,"['أوبك', 'الجزائر']",Neutral
3444,The Libyan_people   aspire to an inclusive Arab_Summit that lives up to their expectations   ,"Le #peuple_libyen 🇱🇾 aspire à un #Sommet_arabe inclusif à la hauteur de ses attentes 
🔗https://t.co/YMBAT3I3XU https://t.co/baotS3A0Rm",2022-10-13 17:31:23+00:00,APS_Algerie,10,2,,"['peuple_libyen', 'Sommet_arabe']",Positive
3445,President_Tebboune   presides at the Palais_des_nations over the work of the Palestinian Ranks Unification Conference     ,"Le #Président_Tebboune 🇩🇿 préside au #Palais_des_nations les travaux de la Conférence d'unification des rangs palestiniens 🇵🇸 
🔗https://t.co/n88FHGFLRP https://t.co/J38wmdZbPC",2022-10-13 17:29:34+00:00,APS_Algerie,20,1,,"['Président_Tebboune', 'Palais_des_nations']",Neutral
3446,The President of the Republic   oversees at the Palace of Nations the work of the Reunion_Conference in order to achieve Palestinian national unity      ,"رئيس الجمهورية 🇩🇿 يشرف بـ #قصر_الأمم على أشغال مؤتمر #لم_الشمل من أجل تحقيق الوحدة الوطنية الفلسطينية 🇵🇸 
🔗https://t.co/hnQM1OsVJh https://t.co/Fwv2B8phaQ",2022-10-13 17:26:03+00:00,APS_Algerie,35,4,,"['قصر_الأمم', 'لم_الشمل']",Neutral
3447,   Constantine: Algerian   Tunisian art performances   attract the audience's attention on the second evening of the Singing_Festival ,▶️ #قسنطينة : عروض فنية جزائرية 🇩🇿 تونسية 🇹🇳 تشد أنظار الجمهور في الأمسية الثانية لـ #مهرجان_الإنشاد https://t.co/ofoSsfnX78,2022-10-13 17:16:10+00:00,APS_Algerie,16,1,,"['قسنطينة', 'مهرجان_الإنشاد']",Positive
3448,Constantine: Algerian   Tunisian   artistic performances attract the audience's attention on the second evening of the Singing_Festival    ,"#قسنطينة : عروض فنية جزائرية 🇩🇿 تونسية 🇹🇳 تشد أنظار الجمهور في الأمسية الثانية لـ #مهرجان_الإنشاد 
🔗https://t.co/RVGiohk73W https://t.co/exRTKZpssh",2022-10-13 17:08:12+00:00,APS_Algerie,15,2,,"['قسنطينة', 'مهرجان_الإنشاد']",Positive
3449,"  Prime Minister   receives the President, General Manager of the ""Stelluntis"" complex for the automotive industry ","▶️ الوزير الأول 🇩🇿 يستقبل الرئيس المدير العام لمجمع ""#ستيلونتيس"" لـ #صناعة_السيارات https://t.co/laF6nSm5e8",2022-10-13 16:19:58+00:00,APS_Algerie,60,5,,"['ستيلونتيس', 'صناعة_السيارات']",Neutral
3450,Algeria   Italy  : Benabderrahmane receives the CEO of the Stellantis group   ,"#Algérie 🇩🇿 #Italie 🇮🇹: #Benabderrahmane reçoit le Pdg du groupe #Stellantis 
🔗https://t.co/skjligX6Gb https://t.co/KZu5FqezZy",2022-10-13 16:13:35+00:00,APS_Algerie,23,2,,"['Algérie', 'Italie', 'Benabderrahmane', 'Stellantis']",Neutral
3451,"Algeria   Italy : Ben_Abdulrahman receives the President, General Manager of the Stellontis complex    ","#الجزائر 🇩🇿 #إيطاليا🇮🇹: #بن_عبدالرحمان يستقبل الرئيس المدير العام لمجمع #ستيلونتيس 
🔗https://t.co/U4OI80sfaw https://t.co/XLHWDFdza1",2022-10-13 15:36:10+00:00,APS_Algerie,23,3,,"['الجزائر', 'إيطاليا', 'بن_عبدالرحمان', 'ستيلونتيس']",Neutral
3452,The first Fiat   vehicles made in Algeria   available at the end of 2023   ,"Les premiers véhicules #Fiat 🇮🇹 fabriqués en #Algérie 🇩🇿 disponibles fin 2023 
🔗https://t.co/JeGWcjhsiL https://t.co/QKp9YnXCgY",2022-10-13 15:03:23+00:00,APS_Algerie,60,7,,"['Fiat', 'Algérie']",Neutral
3453,The first Fiat cars   manufactured in Algeria   will be available in 2023    ,"أولى سيارات #فيات 🇮🇹 المصنعة في #الجزائر 🇩🇿 ستكون متوفرة في سنة 2023 
🔗https://t.co/k0wlU8l5Gr https://t.co/xlUCzexunE",2022-10-13 14:40:19+00:00,APS_Algerie,27,3,,"['فيات', 'الجزائر']",Neutral
3454,"Fiat Automotive Industry   in Algeria  : ""We will give our best""    ","صناعة سيارات #فيات 🇮🇹 بـ #الجزائر 🇩🇿: ""سنقدم أفضل ما لدينا"" 
🔗https://t.co/FvxXgIJuop https://t.co/3znuyPL1ut",2022-10-13 14:26:58+00:00,APS_Algerie,20,3,,"['فيات', 'الجزائر']",Positive
3455,  Signing a framework agreement between the Ministry of Industry   and the Italian company Fiat   to establish a project for the automotive industry in Algeria    ,"▶️ توقيع اتفاقية إطار بين وزارة #الصناعة 🇩🇿 و شركة #فيات الإيطالية 🇮🇹 لإقامة مشروع لـ #صناعة_السيارات في #الجزائر 

🔗https://t.co/Px58hCARaQ",2022-10-13 14:15:59+00:00,APS_Algerie,21,4,,"['الصناعة', 'فيات', 'صناعة_السيارات', 'الجزائر']",Neutral
3456,Members of the National Assembly stress the importance of enhancing the purchasing power of citizens    ,"أعضاء #مجلس_الأمة يؤكدون على أهمية تعزيز #القدرة_الشرائية للمواطن 
🔗https://t.co/koiNSeaMj6 https://t.co/O0V9bG1q5u",2022-10-13 14:03:11+00:00,APS_Algerie,12,2,,"['مجلس_الأمة', 'القدرة_الشرائية']",Neutral
3457,Production of FIAT vehicles: consecration of privileged relations between Algeria   and Italy     ,"Production de véhicules #FIAT: consécration des relations privilégiées entre l'#Algérie 🇩🇿 et l'#Italie 🇮🇹 
🔗https://t.co/eC55xUr4yB https://t.co/MgP5KjyQk6",2022-10-13 13:45:15+00:00,APS_Algerie,35,4,,"['FIAT', 'Algérie', 'Italie']",Neutral
3458,"Manufacture of FIAT cars: ""we will bring the best we have""   ","Fabrication des voitures  #FIAT: ""nous allons apporter ce que nous avons de meilleur"" 
🔗https://t.co/PcxI9kPpn1 https://t.co/MBgNbsZvWv",2022-10-13 13:42:57+00:00,APS_Algerie,26,3,,['FIAT'],Positive
3459,Libyans   are looking forward to a comprehensive Arab_summit that lives up to their ambitions to achieve security and stability    ,"#الليبيون 🇱🇾 يتطلعون الى #قمة_عربية شاملة ترقى الى مستوى طموحاتهم لتحقيق #الأمن و #الاستقرار 
🔗https://t.co/9Dp8fv2TcV https://t.co/kzpnIJTng6",2022-10-13 13:39:30+00:00,APS_Algerie,18,4,,"['الليبيون', 'قمة_عربية', 'الأمن', 'الاستقرار']",Positive
3460,"President _ Tebboune belongs to the chiefs of staff of the member states of the Joint Operational Staff Committee, with a reception at the National Army Club   ","#الرئيس_تبون يخص رؤساء أركان الدول الأعضاء في لجنة الأركان العملياتية المشتركة باستقبال بالنادي الوطني للجيش

https://t.co/3ttVEuG2Ht https://t.co/tshWeiDWua",2022-10-13 12:40:31+00:00,APS_Algerie,34,6,,['الرئيس_تبون'],Neutral
3461,President_Tebboune receives the Chiefs of Staff of CEMOC member countries   ,"Le #Président_Tebboune reçoit les Chefs d'Etat-Major des pays membres du CEMOC

https://t.co/S39OvxeKKm https://t.co/qc6Sdt6sd4",2022-10-13 12:33:47+00:00,APS_Algerie,31,4,,['Président_Tebboune'],Neutral
3462,"Signing a framework agreement between the Ministry of Industry and the Italian company ""Fiat""   to establish a project for the automobile industry in Algeria     ","توقيع اتفاقية-إطار بين وزارة الصناعة وشركة ""#فيات"" الإيطالية 🇮🇹 لإقامة مشروع لصناعة #السيارات في #الجزائر 🇩🇿

https://t.co/2o70Z25Bme https://t.co/DF0uf8jNwI",2022-10-13 11:50:00+00:00,APS_Algerie,53,10,,"['فيات', 'السيارات', 'الجزائر']",Neutral
3463,"Signing an agreement to produce ""Fiat"" cars in Algeria: an embodiment of the distinguished relations between Algeria   and Italy     ","توقيع اتفاقية لانتاج سيارات ""#فيات"" بالجزائر: تجسيد للعلاقات المتميزة بين #الجزائر🇩🇿 و #ايطاليا 🇮🇹

https://t.co/ULHuKaAlAC https://t.co/5VUBbCuDum",2022-10-13 11:43:30+00:00,APS_Algerie,60,4,,"['فيات', 'الجزائر', 'ايطاليا']",Neutral
3464,Launch of a car construction project in Algeria  : signing of a framework agreement between the Ministry of Industry and FIAT     ,"Lancement d'un projet de construction automobile en #Algérie 🇩🇿: signature d'une convention-cadre entre le ministère de l'Industrie et #FIAT 🇮🇹

https://t.co/BvjhpBY8XL https://t.co/qxaSlGuP9G",2022-10-13 11:39:18+00:00,APS_Algerie,97,16,,"['Algérie', 'FIAT']",Neutral
3465,Lieutenant General Al-Said Shangriha participates in the extraordinary session of the Chiefs of Staff Council   ,"الفريق أول السعيد #شنقريحة يشارك في الدورة غير العادية لمجلس رؤساء الأركان

https://t.co/BJapEmVkRk https://t.co/aDHbJDhRJB",2022-10-13 11:34:07+00:00,APS_Algerie,18,2,,['شنقريحة'],Neutral
3466,Chanegriha participates in the extraordinary session of the Council of Chiefs of Staff of CEMOC member countries   ,"#Chanegriha participe à la session extraordinaire du Conseil des Chefs d'Etat-Major des pays membres du CEMOC

https://t.co/wj4yNlhNnL https://t.co/FOAKCveWN4",2022-10-13 11:18:25+00:00,APS_Algerie,14,1,,['Chanegriha'],Neutral
3467,"Sonatrach: Hekkar takes part in the work of the 5th edition of the ""Russian Energy Week""     ","#Sonatrach: #Hekkar prend part aux travaux de la 5e édition de la ""Semaine russe de l'énergie"" 🇷🇺

https://t.co/NLmhv8AxCO https://t.co/Ehvi4doU6A",2022-10-13 11:11:50+00:00,APS_Algerie,9,1,,"['Sonatrach', 'Hekkar']",Neutral
3468,The growth of the Algerian economy   may rise to 4.7 percent in 2022   ,"نمو #الاقتصاد_الجزائري 🇩🇿 قد يرتفع الى 7ر4 بالمئة سنة 2022

https://t.co/ZS2BodZvCK https://t.co/u7Kt9TpQEZ",2022-10-13 10:36:03+00:00,APS_Algerie,21,3,,['الاقتصاد_الجزائري'],Positive
3469,The Algerian economy   is expected to grow by 4.7% in 2022   ,"L'#économie_algérienne  🇩🇿devrait croître de 4,7% en 2022

https://t.co/lslqx7qCfd https://t.co/hgMooDUMxy",2022-10-13 10:09:41+00:00,APS_Algerie,32,4,,['économie_algérienne'],Positive
3470,APN: the Transport Commission hears the Director General of the Port of Djendjen   ,"#APN : la commission des transports auditionne le Directeur général du port de Djendjen

https://t.co/eUbjOv4IRs https://t.co/0T3aANk1p8",2022-10-13 09:20:00+00:00,APS_Algerie,11,2,,['APN'],Neutral
3471,145th IPU Assembly: Parliament representatives plead for Algerian approaches     ,"145e Assemblée de l'UIP: les représentants du #Parlement plaident pour les approches algériennes 🇩🇿

https://t.co/zQQDPb69O8 https://t.co/TLkVgX5DK6",2022-10-13 08:58:55+00:00,APS_Algerie,10,2,,['Parlement'],Neutral
3472,Operational report of the People's National Army (5 - 11 October 2022) ,الحصيلة العملياتية ل #الجيش_الوطني_الشعبي (5 - 11 اكتوبر 2022) https://t.co/QzYWoRtAOF,2022-10-13 08:34:03+00:00,APS_Algerie,16,2,,['الجيش_الوطني_الشعبي'],Neutral
3473,The National Council for Human Rights appreciates Algeria   obtaining full membership in the UN Human Rights Council   ,"المجلس الوطني لحقوق الإنسان يثمن حصول #الجزائر 🇩🇿 على العضوية الكاملة في #مجلس_حقوق_الإنسان_الأممي

https://t.co/LOa43smWb3 https://t.co/Y9exYcWE8t",2022-10-12 19:50:00+00:00,APS_Algerie,30,2,,"['الجزائر', 'مجلس_حقوق_الإنسان_الأممي']",Positive
3474,President _ Tebboune pays a courtesy visit to the participants in the Palestinian factions conference in Algeria   ,"#الرئيس_تبون يؤدي زيارة مجاملة للمشاركين في مؤتمر الفصائل الفلسطينية بالجزائر

https://t.co/qxHv5iOvYn https://t.co/zkLwZkr9Zo",2022-10-12 19:32:23+00:00,APS_Algerie,172,18,,['الرئيس_تبون'],Neutral
3475,UN  /4th Committee: strong advocacy for the right to self-determination of the Sahrawi people     ,"#ONU 🇺🇳/4e Commission: fort plaidoyer en faveur du droit à l'autodétermination du #peuple_sahraoui 🇪🇭

https://t.co/EgQn3bWPZL https://t.co/zcT1u77eNE",2022-10-12 19:20:00+00:00,APS_Algerie,29,9,,"['ONU', 'peuple_sahraoui']",Neutral
3476,Arab_Summit: the summit of the many opportunities to be seized   ,"#Sommet_arabe: le sommet des nombreuses opportunités à saisir

https://t.co/b9rwFO2zi6 https://t.co/SOGDuTMlf6",2022-10-12 19:10:00+00:00,APS_Algerie,13,2,,['Sommet_arabe'],Neutral
3477,The President of the Libyan Presidential Council   ends his visit to Algeria     ,"رئيس المجلس الرئاسي الليبي 🇱🇾 ينهي زيارته الى #الجزائر 🇩🇿

https://t.co/5H8U8piIH8 https://t.co/rmTcO8sffS",2022-10-12 19:01:53+00:00,APS_Algerie,25,4,,['الجزائر'],Neutral
3478,Parliament: the strategy of Algeria   in the field of health mentioned in Kigali     ,"#Parlement: la stratégie de l'#Algérie 🇩🇿 dans le domaine de la santé évoquée à #Kigali 🇷🇼

https://t.co/4FOaUJkYWd https://t.co/66j0Yj8fG2",2022-10-12 19:00:02+00:00,APS_Algerie,5,1,,"['Parlement', 'Algérie', 'Kigali']",Neutral
3479,Declaring October 17 as a national hospital hygiene day public _ health _ institutions   ,"إقرار 17 أكتوبر يوما وطنيا للنظافة الاستشفائية على مستوى 
#المؤسسات_الصحية_العمومية

https://t.co/mPsWtGBc3T https://t.co/Sr4ZJMU88M",2022-10-12 18:57:00+00:00,APS_Algerie,13,1,,['المؤسسات_الصحية_العمومية'],Neutral
