,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
2512,The National Salon of Dates and Agricultural Products in Biskra: An opportunity for partnership between producers and economic operators    ,"الصالون الوطني لـ #التمور والمنتجات الفلاحية بــ #بسكرة : فرصة للشراكة بين المنتجين والمتعاملين الاقتصاديين
🔗https://t.co/RDZ2HXOjBB https://t.co/H4NnjbF0Zq",2023-01-31 11:10:33+00:00,APS_Algerie,18,0,864.0,"['التمور', 'بسكرة']",Neutral
2513,17th UPCI Conference: a great success achieved thanks to the credibility and experience of Algeria     ,"17e Conférence de l'#UPCI : un grand succès réalisé grâce à la crédibilité et à l'expérience de l'#Algérie 🇩🇿
🔗https://t.co/QJoC6DlT5z https://t.co/UhZmSATB7S",2023-01-31 10:06:03+00:00,APS_Algerie,11,2,867.0,"['UPCI', 'Algérie']",Positive
2514,Touggourt: strengthening efforts to support artisans to preserve traditional trades   ,"#Touggourt : renforcement des efforts d’accompagnement des #artisans pour préserver les métiers traditionnels 
🔗https://t.co/81ZnMvIaEw https://t.co/4TjIlFjx32",2023-01-31 09:30:00+00:00,APS_Algerie,5,1,856.0,"['Touggourt', 'artisans']",Neutral
2515,"The baccalaureate and intermediate_education exams: Opening two sites for free candidates to review their personal information starting tomorrow, Wednesday    ","امتحانا #البكالوريا و #التعليم_المتوسط : فتح موقعين للمترشحين #الأحرار لمراجعة معلوماتهم الشخصية بداية من يوم غد الأربعاء 
🔗https://t.co/24KVhEAq17 https://t.co/8Cv25DRoDc",2023-01-31 09:28:15+00:00,APS_Algerie,2,0,608.0,"['البكالوريا', 'التعليم_المتوسط', 'الأحرار']",Neutral
2516,Bordj _ Badji _ Mokhtar: firm desire to catch up on the delay in development in this border wilaya   ,"#Bordj_Badji_Mokhtar : ferme volonté de rattraper le retard de développement dans cette wilaya frontalière 
🔗https://t.co/o1WS7cCcKC https://t.co/u31snmPKT5",2023-01-31 09:20:30+00:00,APS_Algerie,10,1,986.0,['Bordj_Badji_Mokhtar'],Neutral
2517,The 17th Conference of the Councils of the Organization of Islamic Cooperation succeeded greatly thanks to the credibility and experience of Algeria      ,"المؤتمر الـ 17 لمجالس #منظمة_التعاون_الإسلامي نجح بشكل كبير بفضل مصداقية وتجربة #الجزائر 🇩🇿
🔗https://t.co/9ilOwmDqS5 https://t.co/LwUqL6YvZN",2023-01-31 09:05:42+00:00,APS_Algerie,30,2,1442.0,"['منظمة_التعاون_الإسلامي', 'الجزائر']",Positive
2518,Khenchela: Technological awareness to fight cybercrime   ,"#Khenchela : La conscience technologique pour lutter contre la #cybercriminalité 
🔗https://t.co/C3Uh7DB9Kg https://t.co/wkTQpH2gsA",2023-01-31 09:02:49+00:00,APS_Algerie,7,1,797.0,"['Khenchela', 'cybercriminalité']",Neutral
2519,Participation of 75 national and foreign exhibitors at BATIMEX   ,"Participation de 75 exposants nationaux et étrangers au #BATIMEX 
🔗https://t.co/5enInaTyle https://t.co/Ra5ODndt5S",2023-01-31 08:58:32+00:00,APS_Algerie,6,2,734.0,['BATIMEX'],Neutral
2520,Constantine: A significant increase in the number of foreign tourists during the year 2022    ,"#قسنطينة : ارتفاع معتبر لعدد #السياح_الأجانب خلال سنة 2022
🔗https://t.co/8vFJTO5Bf5 https://t.co/VvyIZq8DtN",2023-01-31 08:54:38+00:00,APS_Algerie,16,1,894.0,"['قسنطينة', 'السياح_الأجانب']",Neutral
2521,Goudjil   and Sentop   call on the Muslim_World to combine its efforts to meet the challenges   ,"#Goudjil 🇩🇿 et #Sentop 🇹🇷 appellent le #Monde_musulman à conjuguer ses efforts pour relever les défis 
🔗https://t.co/QGKaoLtf4S https://t.co/lCsZlVHR9r",2023-01-31 08:50:23+00:00,APS_Algerie,43,6,2753.0,"['Goudjil', 'Sentop', 'Monde_musulman']",Neutral
2522,The 17th Conference of the Councils of the Organization of Islamic Cooperation: Emphasizing the importance of establishing mechanisms to provide international protection for the Palestinian people      ,"المؤتمر الــ 17 لمجالس #منظمة_التعاون_الإسلامي : التأكيد على أهمية وضع آليات من أجل توفير الحماية الدولية لـ #الشعب_الفلسطيني 🇵🇸 
🔗https://t.co/8GVRyYstsH https://t.co/5emsjMywI0",2023-01-31 08:46:15+00:00,APS_Algerie,16,2,1046.0,"['منظمة_التعاون_الإسلامي', 'الشعب_الفلسطيني']",Neutral
2523,Algeria   has the capabilities and experience to attract international parliamentary initiatives    ,"#الجزائر 🇩🇿 تملك الإمكانيات والتجربة لاستقطاب مبادرات برلمانية دولية 
🔗https://t.co/7KsEzfWtcQ https://t.co/ODoP35uSFk",2023-01-31 08:44:24+00:00,APS_Algerie,50,2,2089.0,['الجزائر'],Positive
2524,The UPCI sends a message of thanks to the President of the Republic    ,"L’ #UPCI adresse un message de remerciement au Président de la République

🔗https://t.co/czvs6SAOHQ https://t.co/Ze1g88Wgku",2023-01-30 23:48:26+00:00,APS_Algerie,34,0,2537.0,['UPCI'],Positive
2525,The Federation of Councils of Member States of the Organization of Islamic Cooperation sends a letter of thanks to President Tebboune     ,"اتحاد مجالس الدول الأعضاء في منظمة التعاون الإسلامي يوجه رسالة شكر لـ #الرئيس_تبون

🔗https://t.co/6sdonX2k9L https://t.co/UBmpkulYs1",2023-01-30 21:27:05+00:00,APS_Algerie,66,2,2577.0,['الرئيس_تبون'],Positive
2526,The Federation of Councils of Member States of the OIC sends a message of thanks to the President of the Republic    ,"اتحاد مجالس الدول الأعضاء في #منظمة_التعاون_الإسلامي يوجه رسالة شكر لرئيس الجمهورية 
🔗https://t.co/6sdonX2k9L https://t.co/AzQc1ZAd6n",2023-01-30 21:05:30+00:00,APS_Algerie,47,0,1846.0,['منظمة_التعاون_الإسلامي'],Positive
2527,Parliaments of the Organization of Islamic Cooperation: a tribute to the interest that President Tebboune attaches to the revival of the Islamic world     ,"برلمانات منظمة التعاون الإسلامي: إشادة بالاهتمام الذي يوليه #الرئيس_تبون  لإعادة بعث العالم الإسلامي

🔗https://t.co/t4olmKmi0K https://t.co/ND8XLnXh9Q",2023-01-30 20:17:52+00:00,APS_Algerie,35,1,1824.0,['الرئيس_تبون'],Neutral
2528,PUIC: The special interest given by the President of the Republic to the revival of the Muslim World highlighted    ,"UPCI: L'intérêt particulier accordé par le président de la République à la relance du Monde musulman mis en avant

🔗https://t.co/8U34QBK8WL https://t.co/z8o7LazM5k",2023-01-30 20:12:45+00:00,APS_Algerie,31,0,1656.0,,Neutral
2529,Lamamra receives the President of the Palestinian National Assembly    ,"#Lamamra reçoit le président l'Assemblée nationale palestinienne 

🔗https://t.co/uaKDyDv9r4 https://t.co/TF2OWR8p7P",2023-01-30 20:10:55+00:00,APS_Algerie,21,1,1545.0,['Lamamra'],Neutral
2530,Route Reggane - BordjBadjiMokhtar - Timiaouine: a promising project for this border wilaya    ,"Route #Reggane - #BordjBadjiMokhtar - #Timiaouine : un projet prometteur pour cette wilaya frontalière

🔗https://t.co/jzacoJDfry https://t.co/4WYoraMZBN",2023-01-30 19:11:13+00:00,APS_Algerie,32,0,1636.0,"['Reggane', 'BordjBadjiMokhtar', 'Timiaouine']",Positive
2531,  Oran: The Minister of Transport supervises the putting the aerial lift into service after its rehabilitation ,▶️ #وهران : وزير النقل يشرف على وضع المصعد الهوائي حيز الخدمة بعد إعادة تأهيله https://t.co/kpA5BN84zR,2023-01-30 19:04:49+00:00,APS_Algerie,22,0,1619.0,['وهران'],Neutral
2532,National Solidarity | Kreiko: Taking care of homeless people aims at their family and social reintegration     ,"التضامن الوطني | #كريكو : التكفل بالأشخاص بدون مأوى يهدف إلى إعادة إدماجهم العائلي والاجتماعي

🔗https://t.co/goBrGw1E5b https://t.co/pR4GbC18K5",2023-01-30 19:02:51+00:00,APS_Algerie,20,0,1316.0,['كريكو'],Neutral
2533,"  More than 67,400 tourists flocked to the state of Ghardaia during 2022 ",▶️ توافد أزيد من 67400 سائحا على ولاية #غرداية خلال 2022 https://t.co/EhUiBYwwBf,2023-01-30 18:55:33+00:00,APS_Algerie,17,1,1184.0,['غرداية'],Neutral
2534,Conference of the Union of Councils of the Organization of Islamic Cooperation: Participants condemn the campaign against Muslims and the Islamic religion     ,"مؤتمر اتحاد مجالس منظمة التعاون الإسلامي: مشاركون يدينون الحملة التي يتعرض لها المسلمون و الدين الاسلامي

🔗https://t.co/E95q1CDnmB https://t.co/UEXek7YsLK",2023-01-30 18:50:12+00:00,APS_Algerie,44,2,1793.0,,Negative
2535,Lamamara   receives the President of the Palestinian National Council       ,"#لعمامرة 🇩🇿 يستقبل رئيس المجلس الوطني الفلسطيني 🇵🇸

🔗https://t.co/r3s2qwJEJI https://t.co/9mfecR9M7V",2023-01-30 18:36:19+00:00,APS_Algerie,36,2,1608.0,['لعمامرة'],Neutral
2536,"   Oran: A training session for the Greens at Miloud Haffi Stadium, in anticipation of a semi-final interview  Shan 2022 ",▶️ #وهران: حصة تدريبية للخضر بملحقة ملعب ميلود هدفي تحسبا لمقابلة نصف نهائي #شان2022 https://t.co/8eedNlAii1,2023-01-30 18:35:20+00:00,APS_Algerie,16,0,1281.0,"['وهران', 'شان2022']",Neutral
2537,Beljoud: Towards the upcoming restart of the cable cars in Constantine and Algiers    ,"#Beldjoud : Vers le redémarrage prochain des téléphériques à #Constantine et #Alger

🔗https://t.co/uzd4qyd0Ut https://t.co/Ljw6D3UVFX",2023-01-30 18:33:09+00:00,APS_Algerie,14,0,1157.0,"['Beldjoud', 'Constantine', 'Alger']",Neutral
2538,"Zagdar stresses the quality and safety conditions of ventilation, electricity, air conditioning and heating devices     ","#زغدار يشدد على الجودة وشروط الامان في أجهزة التهوية والكهرباء والتكييف والتدفئة

🔗https://t.co/7hSk7YPM6k https://t.co/qrSww0Tmrs",2023-01-30 18:29:09+00:00,APS_Algerie,17,1,1044.0,['زغدار'],Neutral
2539,Boughali   receives the President of the National Transitional Council of the Republic of Guinea      ,"#Boughali 🇩🇿 reçoit le président du Conseil national de transition de la République de #Guinée 🇬🇳

🔗https://t.co/zNEjBjFiAh https://t.co/cJyRDx64to",2023-01-30 18:10:42+00:00,APS_Algerie,22,2,1281.0,"['Boughali', 'Guinée']",Neutral
2540,Boughali   receives the head of the parliamentary division of the National Assembly of Kuwait      ,"#Boughali 🇩🇿 reçoit le responsable de la division parlementaire de l'Assemblée nationale du #Koweït 🇰🇼

🔗https://t.co/J2LFUL0H5Y https://t.co/NSweB2QlCy",2023-01-30 18:08:35+00:00,APS_Algerie,50,1,2672.0,"['Boughali', 'Koweït']",Neutral
2541,"UPCI: call for the unification of ranks to fight against the Zionist occupation, Islamophobia and terrorism    ","#UPCI : appel à l'unification des rangs pour lutter contre l'occupation sioniste, l'islamophobie et le terrorisme

🔗https://t.co/k3Nhn8ezqz https://t.co/JqxlVJ90ly",2023-01-30 18:07:11+00:00,APS_Algerie,12,0,1198.0,['UPCI'],Neutral
2542,Beljoud: Realize the digital platform of the port community to reduce cargo docking time    ,"#Beldjoud : Concrétiser la plateforme numérique de la communauté portuaire pour réduire le temps d’accostage des cargos

🔗https://t.co/zY9Jo1pQTY https://t.co/iHHAAfsKH9",2023-01-30 18:06:17+00:00,APS_Algerie,7,0,521.0,['Beldjoud'],Neutral
2543,"Ghardaia: more than 67,400 tourists welcomed in 2022    ","#Ghardaia : plus de 67.400 touristes accueillis en 2022

🔗https://t.co/GnLK9Wcark https://t.co/4yggJqCLrk",2023-01-30 17:54:03+00:00,APS_Algerie,24,3,1209.0,['Ghardaia'],Positive
2544,"CHAN2022 | Bougherra: ""we have our idea to beat a solid Nigerian team  ""    ","#CHAN2022 | #Bougherra : ""on a notre idée pour battre une solide équipe nigérienne 🇳🇪 ""

🔗https://t.co/Z8K7GGMFL6 https://t.co/Biq6U1AICL",2023-01-30 17:52:55+00:00,APS_Algerie,8,0,1118.0,"['CHAN2022', 'Bougherra']",Neutral
2545,Boughali   receives the President of the Indonesian Parliament      ,"#Boughali 🇩🇿 reçoit la présidente du Parlement indonésien 🇮🇩

🔗https://t.co/xpu6eiQNfG https://t.co/FduUSCa8Ox",2023-01-30 17:51:29+00:00,APS_Algerie,58,4,2627.0,['Boughali'],Neutral
2546,Shan2022 | Bougherra:  We have our idea to beat Niger   in the semi-finals      ,"#شان2022 | #بوقرة : ''لدينا فكرتنا للفوز على #النيجر  🇳🇪  في نصف النهائي''

🔗https://t.co/nhxS0gWUtR https://t.co/Ne51HPGoqL",2023-01-30 17:40:37+00:00,APS_Algerie,16,0,1090.0,"['شان2022', 'بوقرة', 'النيجر']",Neutral
2547,The Moroccan Front for Support of Palestine   affirms the continuation of the struggle to resist normalization with the Zionist entity    ,"الجبهة المغربية لدعم #فلسطين 🇵🇸 تؤكد مواصلة النضال لمقاومة التطبيع مع الكيان الصهيوني

🔗https://t.co/srJFbfPzSc",2023-01-30 17:38:37+00:00,APS_Algerie,42,2,2813.0,['فلسطين'],Neutral
2548,Messrs. Gogel   and Shantoub   highlight the importance of concerted efforts in the Islamic world to face challenges     ,"السيدان #قوجيل 🇩🇿 و #شنطوب 🇹🇷 يبرزان أهمية تظافر الجهود في العالم الإسلامي لمواجهة التحديات

🔗https://t.co/XDDUPlwFSH https://t.co/fRItCuHo0C",2023-01-30 17:37:42+00:00,APS_Algerie,22,0,1047.0,"['قوجيل', 'شنطوب']",Neutral
2549,  President Tebboune chairs a meeting of the Supreme Security Council ,▶️ #الرئيس_تبون  يترأس اجتماعا للمجلس الاعلى للأمن https://t.co/N4sPQXTb5u,2023-01-30 17:15:44+00:00,APS_Algerie,27,1,1617.0,['الرئيس_تبون'],Neutral
2550,President_Tebboune chairs a meeting of the High Security Council    ,"Le #Président_Tebboune  préside une réunion du Haut Conseil de Sécurité

🔗https://t.co/ZiRnoCviBk https://t.co/U638YU5wbW",2023-01-30 17:03:36+00:00,APS_Algerie,42,1,2181.0,['Président_Tebboune'],Neutral
2551,Conflicts in Africa: African parliamentarians salute the pioneering role of Algeria    ,"Conflits en #Afrique : des parlementaires africains saluent le rôle pionnier de l' #Algérie

🔗https://t.co/UFBHJRn4db https://t.co/r1ouifZS55",2023-01-30 16:39:01+00:00,APS_Algerie,20,0,1342.0,"['Afrique', 'Algérie']",Neutral
2552,Zaghdar: The industry sector relies on the revival of textile and leather subsidiaries    ,"#Zaghdar : Le secteur de l'Industrie mise sur la relance des filiales du textile et du cuir

🔗https://t.co/JdPpWC9IkI https://t.co/IKo5bp2sh0",2023-01-30 16:38:09+00:00,APS_Algerie,10,0,936.0,['Zaghdar'],Neutral
2553,The ANPDP officially launches its electronic site    ,"L' #ANPDP lance officiellement son site électronique

🔗https://t.co/8YSNlD2Z5Y https://t.co/z7xlK4UH56",2023-01-30 16:37:00+00:00,APS_Algerie,9,1,1101.0,['ANPDP'],Neutral
2554,   Mahyous: We seek to maintain the dynamic of winning against the  Niger national team   ,▶️ #محيوص : نسعى للحفاظ على ديناميكية الفوز أمام منتخب #النيجر 🇳🇪 https://t.co/jjjFBmonuk,2023-01-30 16:30:23+00:00,APS_Algerie,15,0,1145.0,"['محيوص', 'النيجر']",Neutral
2555,Bogali   receives the Speaker of the House of Representatives of Indonesia       ,"#بوغالي 🇩🇿 يستقبل رئيسة مجلس نواب #إندونيسيا 🇮🇩

🔗https://t.co/ab9Upj07Hu https://t.co/rCiAlBMVHY",2023-01-30 16:27:58+00:00,APS_Algerie,19,1,983.0,"['بوغالي', 'إندونيسيا']",Neutral
2556,"Desert Tourism: More than 67,400 tourists flocked to Gharda a Province during 2022     ","سياحة صحراوية: توافد أزيد من 67400 سائحا على ولاية #غرداية خلال 2022

🔗https://t.co/3vRVPdHRqX https://t.co/Hiyv8SOFox",2023-01-30 16:26:36+00:00,APS_Algerie,13,0,785.0,['غرداية'],Neutral
2557,Palestine  : Continuous calls to stop Zionist attacks and launch campaigns of solidarity with the Palestinian_people     ,"#فلسطين 🇵🇸 : توالي الدعوات لوقف الاعتداءات الصهيونية وإطلاق حملات للتضامن مع #الشعب_الفلسطيني

🔗https://t.co/oewZRjuHel https://t.co/lGnGhzk3gQ",2023-01-30 16:25:42+00:00,APS_Algerie,8,0,712.0,"['فلسطين', 'الشعب_الفلسطيني']",Neutral
2558,Beljoud: To begin soon to restart the aerial lift in Constantine and Algiers     ,"#بلجود : الشروع قريبا في إعادة تشغيل المصعد الهوائي بـ #قسنطينة و #الجزائر_العاصمة

🔗https://t.co/b4tHVv5lh1 https://t.co/6Gh1S0kub9",2023-01-30 16:24:43+00:00,APS_Algerie,14,0,854.0,"['بلجود', 'قسنطينة', 'الجزائر_العاصمة']",Neutral
2559,The 17th Conference of the Union of Councils of the Organization of Islamic Cooperation: Calls to unite the ranks to confront the Zionist occupation     ,"المؤتمر ال17 لاتحاد مجالس منظمة التعاون الإسلامي: دعوات لتوحيد الصف لمواجهة الاحتلال الصهيوني

🔗https://t.co/uRT5rcHiYE https://t.co/k6IWBRtH5r",2023-01-30 16:23:22+00:00,APS_Algerie,12,0,828.0,,Neutral
2560,Zagdar: The industry sector is betting on advancing the textile and leather branches     ,"#زغدار : قطاع الصناعة يراهن على النهوض بفرعي النسيج و الجلود

🔗https://t.co/Ax4rGmWCh7 https://t.co/X1zzotNSF4",2023-01-30 16:22:35+00:00,APS_Algerie,13,0,779.0,['زغدار'],Neutral
2561,The National Authority for the Protection of Personal Data officially launches its website     ,"السلطة الوطنية لحماية المعطيات ذات الطابع الشخصي تطلق رسميا موقعها الإلكتروني

🔗https://t.co/H4I4TaqOeU https://t.co/PDPsDBodRJ",2023-01-30 16:21:26+00:00,APS_Algerie,16,1,1251.0,,Neutral
2562,President _ Tebboune chairs a meeting of the Supreme Security Council   ,"#الرئيس_تبون يترأس اجتماعا للمجلس الأعلى للأمن

https://t.co/QNdazPY1Vj https://t.co/8iQm0Scotr",2023-01-30 16:17:44+00:00,APS_Algerie,34,4,1825.0,['الرئيس_تبون'],Neutral
2563,  Bougherra: A difficult match awaits us against Niger   and playing in Oran will be in our favor ,▶️ #بوقرة : تنتظرنا مبارة صعبة أمام #النيجر 🇳🇪 و اللعب في #وهران سيكون في صالحنا https://t.co/QZowgZt5Hp,2023-01-30 15:48:56+00:00,APS_Algerie,6,0,893.0,"['بوقرة', 'النيجر', 'وهران']",Neutral
2564,Boghali   receives the President of the National Transitional Council of the Republic of Guinea       ,"#بوغالي 🇩🇿 يستقبل رئيس المجلس الوطني الانتقالي لجمهورية #غينيا 🇬🇳

🔗https://t.co/xUTQ1kdJ0X https://t.co/1WX4qu6ZOg",2023-01-30 15:44:22+00:00,APS_Algerie,10,0,798.0,"['بوغالي', 'غينيا']",Neutral
2565,Goudjil   receives the President of the Grand National Assembly of Turkey      ,"#Goudjil 🇩🇿 reçoit le président de la Grande Assemblée nationale de #Turquie 🇹🇷

🔗https://t.co/jOS6VcyCnl https://t.co/RyPwv3i6qs",2023-01-30 15:42:38+00:00,APS_Algerie,22,0,1463.0,"['Goudjil', 'Turquie']",Neutral
2566,54 deaths from carbon monoxide suffocation during January     ,"54 حالة وفاة اختناقا بغاز أحادي أكسيد الكربون خلال شهر يناير

🔗https://t.co/lEceJAJqk1 https://t.co/FylCkj1PYK",2023-01-30 15:38:34+00:00,APS_Algerie,11,0,956.0,,Negative
2567,Boghali meets the representative of the Parliamentary Division of the Kuwaiti National Assembly       ,"#بوغالي يلتقي وكيل الشعبة البرلمانية بمجلس الأمة الكويتي 🇰🇼

🔗https://t.co/hWuAZQpTzQ https://t.co/JFOEJ8vPWk",2023-01-30 15:36:35+00:00,APS_Algerie,13,0,852.0,['بوغالي'],Neutral
2568,"Mahious: ""The most important thing is to win against Niger  , whatever the score""    ","#Mahious : ""Le plus important est de gagner contre le #Niger 🇳🇪 , quel que soit le score""

🔗https://t.co/kHR89812o7 https://t.co/BygYLvgLvA",2023-01-30 15:23:51+00:00,APS_Algerie,7,0,835.0,"['Mahious', 'Niger']",Neutral
2569,Carbon monoxide suffocation: 54 dead in January    ,"Asphyxie au monoxyde de carbone : 54 morts en janvier

🔗https://t.co/PH3RK4VAoH https://t.co/GeeE1eGnls",2023-01-30 15:22:45+00:00,APS_Algerie,11,0,1028.0,,Negative
2570,  Oran: The arrival of the local national team   to face Niger   in the semi-finals of Chan 2022 ,▶️ #وهران : وصول عناصر الفريق الوطني المحلي 🇩🇿 لمواجهة #النيجر 🇳🇪 في نصف نهائي #شان2022 https://t.co/6LcGeGyvBP,2023-01-30 15:18:45+00:00,APS_Algerie,24,1,1916.0,"['وهران', 'النيجر', 'شان2022']",Neutral
2571,Beljoud: The embodiment of the digital platform for the port community will reduce the docking period of cargo ships     ,"#بلجود : تجسيد المنصة الرقمية للمجتمع المينائي من شأنه تقليص مدة رسو سفن البضائع

🔗https://t.co/lcIr5Pz6Go https://t.co/9UCWbGLqPD",2023-01-30 15:16:27+00:00,APS_Algerie,18,0,841.0,['بلجود'],Neutral
2572,The President of the Republic   sends a message to the Servant of the Two Holy Places of Islam      ,"Le président de la République 🇩🇿 adresse un message au Serviteur des deux Lieux saints de l'Islam 🇸🇦

🔗https://t.co/PsaCeT8uyH https://t.co/ZgjvSJQbwQ",2023-01-30 15:14:56+00:00,APS_Algerie,25,2,1508.0,,Neutral
2573,The President of the Republic   sends a message to the Emir of the State of Kuwait      ,"Le président de la République 🇩🇿 adresse un message à l'Emir de l'Etat du #Koweït 🇰🇼 

🔗https://t.co/tyHA6q456l https://t.co/LOxrfQvh5r",2023-01-30 15:14:01+00:00,APS_Algerie,32,1,1800.0,['Koweït'],Neutral
2574,  Bourj_Bo Arreridj: Solidarity campaign to support homeless people ,▶️ #برج_بوعريريج : حملة تضامنية للتكفل بالأشخاص دون مأوى https://t.co/LUAeBctFdI,2023-01-30 15:09:59+00:00,APS_Algerie,16,0,921.0,['برج_بوعريريج'],Neutral
2575,  The National Authority for the Protection of Personal Data officially launches its website ,▶️ السلطة الوطنية لحماية المعطيات ذات الطابع الشخصي تطلق رسميا موقعها الإلكتروني https://t.co/4d97bDQI3n,2023-01-30 14:52:28+00:00,APS_Algerie,22,1,1298.0,,Neutral
2576,"Palestine  : classifying Zionist settler organizations as ""terrorist groups""    ","#Palestine 🇵🇸 : classer les organisations de colons sionistes ""groupes terroristes""

🔗https://t.co/BSSHbiKQtD https://t.co/HtEgMUG2S2",2023-01-30 14:41:43+00:00,APS_Algerie,17,1,1208.0,['Palestine'],Negative
2577,Murad: Road Raqan - Bourj_Baji_Mokhtar - Timyaween: A project that is betting on it in promoting development in this border state     ,"#مراد : الطريق #رقان- #برج_باجي_مختار - #تيمياوين : مشروع يراهن عليه في ترقية التنمية بهذه الولاية الحدودية

🔗https://t.co/x61As6qQAE https://t.co/2hh5rDNM95",2023-01-30 14:39:05+00:00,APS_Algerie,17,0,767.0,"['مراد', 'رقان', 'برج_باجي_مختار', 'تيمياوين']",Neutral
2578,Devices that detect carbon monoxide gas: the needs are estimated at 22 million units     ,"الأجهزة الكاشفة عن غاز أحادي أكسيد الكاربون : حاجيات مقدرة بـ 22 مليون وحدة

🔗https://t.co/j1DJn8X96V https://t.co/szQbx8P7w8",2023-01-30 14:36:49+00:00,APS_Algerie,13,0,1046.0,,Neutral
2579,The President of the Republic   sends a written message to the Custodian of the Two Holy Mosques       ,"رئيس الجمهورية 🇩🇿 يوجه رسالة خطية لـ #خادم_الحرمين_الشريفين 🇸🇦

🔗https://t.co/5dnPM97dXg https://t.co/XETwXMAomp",2023-01-30 14:33:46+00:00,APS_Algerie,18,0,878.0,['خادم_الحرمين_الشريفين'],Neutral
2580,The President of the Republic   sends a written message to the Emir of the State of Kuwait       ,"رئيس الجمهورية 🇩🇿 يوجه رسالة خطية لأمير دولة #الكويت 🇰🇼

🔗https://t.co/PTPJf2HhEt https://t.co/7UCaqcpSzO",2023-01-30 14:20:10+00:00,APS_Algerie,27,0,1080.0,['الكويت'],Neutral
2581,Call for the unification of ranks to overcome the crises in the Arab-Muslim world    ,"Appel à l'unification des rangs pour surmonter les crises dans le monde arabo-musulman

🔗https://t.co/6hPOo6ODHz https://t.co/HWyL5gFFdj",2023-01-30 13:47:58+00:00,APS_Algerie,7,0,944.0,,Neutral
2582,Mr. Gocel receives the Speaker of the Turkish Parliament   ,"السيد #قوجيل يستقبل رئيس البرلمان التركي

https://t.co/b7dPSj5TNW https://t.co/c8cH5ZaFYe",2023-01-30 13:05:29+00:00,APS_Algerie,16,1,869.0,['قوجيل'],Neutral
2583,The president of the HCI receives the ambassador of Russia in Algeria   ,"Le président du HCI reçoit l'ambassadeur de #Russie en #Algérie

https://t.co/p8oxHAkOAh https://t.co/aVgUUdzSwu",2023-01-30 13:04:39+00:00,APS_Algerie,23,0,1951.0,"['Russie', 'Algérie']",Neutral
2584,The head of the Supreme Islamic Council receives the Russian ambassador to Algeria   ,"رئيس #المجلس_الإسلامي_الأعلى يستقبل سفير #روسيا بـ #الجزائر

https://t.co/SHw1L1kCi6 https://t.co/rMoKqUHn5Q",2023-01-30 12:59:35+00:00,APS_Algerie,18,1,899.0,"['المجلس_الإسلامي_الأعلى', 'روسيا', 'الجزائر']",Neutral
2585,Opening of the national meetings on the leather and textile industry   ,"Ouverture des assises nationales sur l'industrie du #cuir et du #textile

https://t.co/6QD8EzaHnY https://t.co/ycCnyPe7zy",2023-01-30 12:47:16+00:00,APS_Algerie,16,0,892.0,"['cuir', 'textile']",Neutral
2586,Pharmaceutical_industry: Aoun receives a delegation of retirees from the Saidal group   ,"#Industrie_pharmaceutique: #Aoun reçoit une délégation des retraités du groupe #Saidal

https://t.co/6IyVbNoNS9 https://t.co/aZdrBQdyWC",2023-01-30 11:27:02+00:00,APS_Algerie,10,0,857.0,"['Industrie_pharmaceutique', 'Aoun', 'Saidal']",Neutral
2587,Starting the work of the national sessions on the leather and textile manufacturing industries   ,"انطلاق أشغال الجلسات الوطنية حول الصناعات التحويلية للجلود والنسيج

https://t.co/m2ZLvSpLi3 https://t.co/GnX4O5F60n",2023-01-30 11:25:50+00:00,APS_Algerie,13,1,851.0,,Neutral
2588,Consolidation of Islamic dialogue and solidarity: the proposals of the President_Tebboune greeted   ,"Consolidation du dialogue et de la solidarité islamique: les propositions du 
#Président_Tebboune saluées

https://t.co/Ow8Yt4VuFn https://t.co/3jdib5R7cs",2023-01-30 11:07:04+00:00,APS_Algerie,24,0,1585.0,['Président_Tebboune'],Neutral
2589,Sonatrach: 101 winners in the recruitment competition in the state of Skikda   ,"#سوناطراك: 101 فائز في مسابقة التوظيف بولاية #سكيكدة

https://t.co/D1ufHRAlqp https://t.co/B8nDnxWrVS",2023-01-30 09:54:17+00:00,APS_Algerie,20,1,967.0,"['سوناطراك', 'سكيكدة']",Neutral
2590,Energy: the Sonatrach group present at the National Job and Training Fair   ,"#Energie: le groupe #Sonatrach présent au Salon national de l'emploi et de la formation

https://t.co/dKefd50jpp https://t.co/0Pc4svp4l5",2023-01-30 09:17:43+00:00,APS_Algerie,14,0,979.0,"['Energie', 'Sonatrach']",Neutral
2591,The unification of the Arab-Islamic ranks is at the heart of the work of the conference of the Union of Councils of States  Balcony  Organization of Islamic Cooperation   ,"توحيد الصف العربي-الإسلامي في صلب أشغال مؤتمر اتحاد مجالس دول#شرفة #منظمة_التعاون_الإسلامي

https://t.co/M4AOhHR0RB https://t.co/4sHFvEIoVU",2023-01-30 09:15:00+00:00,APS_Algerie,61,2,2210.0,['منظمة_التعاون_الإسلامي'],Neutral
2592,Wide praise for President Tebboune's proposals to promote dialogue and Islamic solidarity   ,"إشادة واسعة بمقترحات #الرئيس_تبون لتعزيز الحوار والتضامن الإسلامي

https://t.co/MCthTvrLuY https://t.co/PgiVE3Z5kg",2023-01-30 09:03:54+00:00,APS_Algerie,22,1,924.0,['الرئيس_تبون'],Positive
